p cnf 1591 79614
-50 -52 739 0
-73 -75 761 0
-96 -98 783 0
-119 -121 805 0
-142 -144 827 0
-165 -167 849 0
-188 -190 871 0
-211 -213 893 0
-4 -7 687 0
-27 -30 709 0
-50 -53 731 0
-73 -76 753 0
-96 -99 775 0
-119 -122 797 0
-142 -145 819 0
-165 -168 841 0
-188 -191 863 0
-211 -214 885 0
-4 -7 702 0
-27 -30 724 0
-50 -53 746 0
-73 -76 768 0
-96 -99 790 0
-119 -122 812 0
-142 -145 834 0
-165 -168 856 0
-188 -191 878 0
-211 -214 900 0
-4 -7 688 0
-27 -30 710 0
-50 -53 732 0
-73 -76 754 0
-96 -99 776 0
-119 -122 798 0
-142 -145 820 0
-165 -168 842 0
-188 -191 864 0
-211 -214 886 0
-4 -8 687 0
-27 -31 709 0
-50 -54 731 0
-73 -77 753 0
-96 -100 775 0
-119 -123 797 0
-142 -146 819 0
-165 -169 841 0
-188 -192 863 0
-211 -215 885 0
-4 -8 702 0
-27 -31 724 0
-50 -54 746 0
-73 -77 768 0
-96 -100 790 0
-119 -123 812 0
-142 -146 834 0
-165 -169 856 0
-188 -192 878 0
-211 -215 900 0
-4 -8 688 0
-27 -31 710 0
-50 -54 732 0
-73 -77 754 0
-96 -100 776 0
-119 -123 798 0
-142 -146 820 0
-165 -169 842 0
-188 -192 864 0
-211 -215 886 0
-4 -8 689 0
-27 -31 711 0
-50 -54 733 0
-73 -77 755 0
-96 -100 777 0
-119 -123 799 0
-142 -146 821 0
-165 -169 843 0
-188 -192 865 0
-211 -215 887 0
-4 -8 690 0
-27 -31 712 0
-50 -54 734 0
-73 -77 756 0
-96 -100 778 0
-119 -123 800 0
-142 -146 822 0
-165 -169 844 0
-188 -192 866 0
-211 -215 888 0
-4 -8 691 0
-27 -31 713 0
-50 -54 735 0
-73 -77 757 0
-96 -100 779 0
-119 -123 801 0
-142 -146 823 0
-165 -169 845 0
-188 -192 867 0
-211 -215 889 0
-4 -9 687 0
-27 -32 709 0
-50 -55 731 0
-73 -78 753 0
-96 -101 775 0
-119 -124 797 0
-142 -147 819 0
-165 -170 841 0
-188 -193 863 0
-211 -216 885 0
-4 -9 702 0
-27 -32 724 0
-50 -55 746 0
-73 -78 768 0
-96 -101 790 0
-119 -124 812 0
-142 -147 834 0
-165 -170 856 0
-188 -193 878 0
-211 -216 900 0
-4 -9 688 0
-27 -32 710 0
-50 -55 732 0
-73 -78 754 0
-96 -101 776 0
-119 -124 798 0
-142 -147 820 0
-165 -170 842 0
-188 -193 864 0
-211 -216 886 0
-4 -9 689 0
-27 -32 711 0
-50 -55 733 0
-73 -78 755 0
-96 -101 777 0
-119 -124 799 0
-142 -147 821 0
-165 -170 843 0
-188 -193 865 0
-211 -216 887 0
-4 -9 690 0
-27 -32 712 0
-50 -55 734 0
-73 -78 756 0
-96 -101 778 0
-119 -124 800 0
-142 -147 822 0
-165 -170 844 0
-188 -193 866 0
-211 -216 888 0
-4 -10 687 0
-27 -33 709 0
-50 -56 731 0
-73 -79 753 0
-96 -102 775 0
-119 -125 797 0
-142 -148 819 0
-165 -171 841 0
-188 -194 863 0
-211 -217 885 0
-4 -10 702 0
-27 -33 724 0
-50 -56 746 0
-73 -79 768 0
-96 -102 790 0
-119 -125 812 0
-142 -148 834 0
-165 -171 856 0
-188 -194 878 0
-211 -217 900 0
-4 -10 688 0
-27 -33 710 0
-50 -56 732 0
-73 -79 754 0
-96 -102 776 0
-119 -125 798 0
-142 -148 820 0
-165 -171 842 0
-188 -194 864 0
-211 -217 886 0
-4 -10 689 0
-27 -33 711 0
-50 -56 733 0
-73 -79 755 0
-96 -102 777 0
-119 -125 799 0
-142 -148 821 0
-165 -171 843 0
-188 -194 865 0
-211 -217 887 0
-4 -10 690 0
-27 -33 712 0
-50 -56 734 0
-73 -79 756 0
-96 -102 778 0
-119 -125 800 0
-142 -148 822 0
-165 -171 844 0
-188 -194 866 0
-211 -217 888 0
-4 -10 691 0
-27 -33 713 0
-50 -56 735 0
-73 -79 757 0
-96 -102 779 0
-119 -125 801 0
-142 -148 823 0
-165 -171 845 0
-188 -194 867 0
-211 -217 889 0
-4 -10 692 0
-27 -33 714 0
-50 -56 736 0
-73 -79 758 0
-96 -102 780 0
-119 -125 802 0
-142 -148 824 0
-165 -171 846 0
-188 -194 868 0
-211 -217 890 0
-4 -10 693 0
-27 -33 715 0
-50 -56 737 0
-73 -79 759 0
-96 -102 781 0
-119 -125 803 0
-142 -148 825 0
-165 -171 847 0
-188 -194 869 0
-211 -217 891 0
-4 -10 694 0
-27 -33 716 0
-50 -56 738 0
-73 -79 760 0
-96 -102 782 0
-119 -125 804 0
-142 -148 826 0
-165 -171 848 0
-188 -194 870 0
-211 -217 892 0
-4 -11 687 0
-27 -34 709 0
-50 -57 731 0
-73 -80 753 0
-96 -103 775 0
-119 -126 797 0
-142 -149 819 0
-165 -172 841 0
-188 -195 863 0
-211 -218 885 0
-4 -11 702 0
-27 -34 724 0
-50 -57 746 0
-73 -80 768 0
-96 -103 790 0
-119 -126 812 0
-142 -149 834 0
-165 -172 856 0
-188 -195 878 0
-211 -218 900 0
-4 -11 688 0
-27 -34 710 0
-50 -57 732 0
-73 -80 754 0
-96 -103 776 0
-119 -126 798 0
-142 -149 820 0
-165 -172 842 0
-188 -195 864 0
-211 -218 886 0
-4 -11 689 0
-27 -34 711 0
-50 -57 733 0
-73 -80 755 0
-96 -103 777 0
-119 -126 799 0
-142 -149 821 0
-165 -172 843 0
-188 -195 865 0
-211 -218 887 0
-4 -11 690 0
-27 -34 712 0
-50 -57 734 0
-73 -80 756 0
-96 -103 778 0
-119 -126 800 0
-142 -149 822 0
-165 -172 844 0
-188 -195 866 0
-211 -218 888 0
-4 -11 691 0
-27 -34 713 0
-50 -57 735 0
-73 -80 757 0
-96 -103 779 0
-119 -126 801 0
-142 -149 823 0
-165 -172 845 0
-188 -195 867 0
-211 -218 889 0
-4 -11 692 0
-27 -34 714 0
-50 -57 736 0
-73 -80 758 0
-96 -103 780 0
-119 -126 802 0
-142 -149 824 0
-165 -172 846 0
-188 -195 868 0
-211 -218 890 0
-4 -12 687 0
-27 -35 709 0
-50 -58 731 0
-73 -81 753 0
-96 -104 775 0
-119 -127 797 0
-142 -150 819 0
-165 -173 841 0
-188 -196 863 0
-211 -219 885 0
-4 -12 702 0
-27 -35 724 0
-50 -58 746 0
-73 -81 768 0
-96 -104 790 0
-119 -127 812 0
-142 -150 834 0
-165 -173 856 0
-188 -196 878 0
-211 -219 900 0
-4 -12 688 0
-27 -35 710 0
-50 -58 732 0
-73 -81 754 0
-96 -104 776 0
-119 -127 798 0
-142 -150 820 0
-165 -173 842 0
-188 -196 864 0
-211 -219 886 0
-4 -12 689 0
-27 -35 711 0
-50 -58 733 0
-73 -81 755 0
-96 -104 777 0
-119 -127 799 0
-142 -150 821 0
-165 -173 843 0
-188 -196 865 0
-211 -219 887 0
-4 -12 690 0
-27 -35 712 0
-50 -58 734 0
-73 -81 756 0
-96 -104 778 0
-119 -127 800 0
-142 -150 822 0
-165 -173 844 0
-188 -196 866 0
-211 -219 888 0
-4 -12 691 0
-27 -35 713 0
-50 -58 735 0
-73 -81 757 0
-96 -104 779 0
-119 -127 801 0
-142 -150 823 0
-165 -173 845 0
-188 -196 867 0
-211 -219 889 0
-4 -12 692 0
-27 -35 714 0
-50 -58 736 0
-73 -81 758 0
-96 -104 780 0
-119 -127 802 0
-142 -150 824 0
-165 -173 846 0
-188 -196 868 0
-211 -219 890 0
-4 -12 693 0
-27 -35 715 0
-50 -58 737 0
-73 -81 759 0
-96 -104 781 0
-119 -127 803 0
-142 -150 825 0
-165 -173 847 0
-188 -196 869 0
-211 -219 891 0
-4 -12 694 0
-27 -35 716 0
-50 -58 738 0
-73 -81 760 0
-96 -104 782 0
-119 -127 804 0
-142 -150 826 0
-165 -173 848 0
-188 -196 870 0
-211 -219 892 0
-4 -12 695 0
-27 -35 717 0
-50 -58 739 0
-73 -81 761 0
-96 -104 783 0
-119 -127 805 0
-142 -150 827 0
-165 -173 849 0
-188 -196 871 0
-211 -219 893 0
-4 -13 681 0
-27 -36 703 0
-50 -59 725 0
-73 -82 747 0
-96 -105 769 0
-119 -128 791 0
-142 -151 813 0
-165 -174 835 0
-188 -197 857 0
-211 -220 879 0
-4 -13 682 0
-27 -36 704 0
-50 -59 726 0
-73 -82 748 0
-96 -105 770 0
-119 -128 792 0
-142 -151 814 0
-165 -174 836 0
-188 -197 858 0
-211 -220 880 0
-4 -13 683 0
-27 -36 705 0
-50 -59 727 0
-73 -82 749 0
-96 -105 771 0
-119 -128 793 0
-142 -151 815 0
-165 -174 837 0
-188 -197 859 0
-211 -220 881 0
-4 -13 687 0
-27 -36 709 0
-50 -59 731 0
-73 -82 753 0
-96 -105 775 0
-119 -128 797 0
-142 -151 819 0
-165 -174 841 0
-188 -197 863 0
-211 -220 885 0
-4 -13 702 0
-27 -36 724 0
-50 -59 746 0
-73 -82 768 0
-96 -105 790 0
-119 -128 812 0
-142 -151 834 0
-165 -174 856 0
-188 -197 878 0
-211 -220 900 0
-4 -14 687 0
-27 -37 709 0
-50 -60 731 0
-73 -83 753 0
-96 -106 775 0
-119 -129 797 0
-142 -152 819 0
-165 -175 841 0
-188 -198 863 0
-211 -221 885 0
-4 -14 702 0
-27 -37 724 0
-50 -60 746 0
-73 -83 768 0
-96 -106 790 0
-119 -129 812 0
-142 -152 834 0
-165 -175 856 0
-188 -198 878 0
-211 -221 900 0
-4 -14 688 0
-27 -37 710 0
-50 -60 732 0
-73 -83 754 0
-96 -106 776 0
-119 -129 798 0
-142 -152 820 0
-165 -175 842 0
-188 -198 864 0
-211 -221 886 0
-4 -14 689 0
-27 -37 711 0
-50 -60 733 0
-73 -83 755 0
-96 -106 777 0
-119 -129 799 0
-142 -152 821 0
-165 -175 843 0
-188 -198 865 0
-211 -221 887 0
-4 -14 696 0
-27 -37 718 0
-50 -60 740 0
-73 -83 762 0
-96 -106 784 0
-119 -129 806 0
-142 -152 828 0
-165 -175 850 0
-188 -198 872 0
-211 -221 894 0
-4 -15 687 0
-27 -38 709 0
-50 -61 731 0
-73 -84 753 0
-96 -107 775 0
-119 -130 797 0
-142 -153 819 0
-165 -176 841 0
-188 -199 863 0
-211 -222 885 0
-4 -15 702 0
-27 -38 724 0
-50 -61 746 0
-73 -84 768 0
-96 -107 790 0
-119 -130 812 0
-142 -153 834 0
-165 -176 856 0
-188 -199 878 0
-211 -222 900 0
-4 -15 688 0
-27 -38 710 0
-50 -61 732 0
-73 -84 754 0
-96 -107 776 0
-119 -130 798 0
-142 -153 820 0
-165 -176 842 0
-188 -199 864 0
-211 -222 886 0
-4 -15 689 0
-27 -38 711 0
-50 -61 733 0
-73 -84 755 0
-96 -107 777 0
-119 -130 799 0
-142 -153 821 0
-165 -176 843 0
-188 -199 865 0
-211 -222 887 0
-4 -15 696 0
-27 -38 718 0
-50 -61 740 0
-73 -84 762 0
-96 -107 784 0
-119 -130 806 0
-142 -153 828 0
-165 -176 850 0
-188 -199 872 0
-211 -222 894 0
-4 -15 697 0
-27 -38 719 0
-50 -61 741 0
-73 -84 763 0
-96 -107 785 0
-119 -130 807 0
-142 -153 829 0
-165 -176 851 0
-188 -199 873 0
-211 -222 895 0
-4 -16 687 0
-27 -39 709 0
-50 -62 731 0
-73 -85 753 0
-96 -108 775 0
-119 -131 797 0
-142 -154 819 0
-165 -177 841 0
-188 -200 863 0
-211 -223 885 0
-4 -16 702 0
-27 -39 724 0
-50 -62 746 0
-73 -85 768 0
-96 -108 790 0
-119 -131 812 0
-142 -154 834 0
-165 -177 856 0
-188 -200 878 0
-211 -223 900 0
-4 -16 688 0
-27 -39 710 0
-50 -62 732 0
-73 -85 754 0
-96 -108 776 0
-119 -131 798 0
-142 -154 820 0
-165 -177 842 0
-188 -200 864 0
-211 -223 886 0
-4 -16 689 0
-27 -39 711 0
-50 -62 733 0
-73 -85 755 0
-96 -108 777 0
-119 -131 799 0
-142 -154 821 0
-165 -177 843 0
-188 -200 865 0
-211 -223 887 0
-4 -16 690 0
-27 -39 712 0
-50 -62 734 0
-73 -85 756 0
-96 -108 778 0
-119 -131 800 0
-142 -154 822 0
-165 -177 844 0
-188 -200 866 0
-211 -223 888 0
-4 -16 691 0
-27 -39 713 0
-50 -62 735 0
-73 -85 757 0
-96 -108 779 0
-119 -131 801 0
-142 -154 823 0
-165 -177 845 0
-188 -200 867 0
-211 -223 889 0
-4 -16 692 0
-27 -39 714 0
-50 -62 736 0
-73 -85 758 0
-96 -108 780 0
-119 -131 802 0
-142 -154 824 0
-165 -177 846 0
-188 -200 868 0
-211 -223 890 0
-4 -16 693 0
-27 -39 715 0
-50 -62 737 0
-73 -85 759 0
-96 -108 781 0
-119 -131 803 0
-142 -154 825 0
-165 -177 847 0
-188 -200 869 0
-211 -223 891 0
-4 -17 687 0
-27 -40 709 0
-50 -63 731 0
-73 -86 753 0
-96 -109 775 0
-119 -132 797 0
-142 -155 819 0
-165 -178 841 0
-188 -201 863 0
-211 -224 885 0
-4 -17 702 0
-27 -40 724 0
-50 -63 746 0
-73 -86 768 0
-96 -109 790 0
-119 -132 812 0
-142 -155 834 0
-165 -178 856 0
-188 -201 878 0
-211 -224 900 0
-4 -17 688 0
-27 -40 710 0
-50 -63 732 0
-73 -86 754 0
-96 -109 776 0
-119 -132 798 0
-142 -155 820 0
-165 -178 842 0
-188 -201 864 0
-211 -224 886 0
-4 -17 689 0
-27 -40 711 0
-50 -63 733 0
-73 -86 755 0
-96 -109 777 0
-119 -132 799 0
-142 -155 821 0
-165 -178 843 0
-188 -201 865 0
-211 -224 887 0
-4 -17 696 0
-27 -40 718 0
-50 -63 740 0
-73 -86 762 0
-96 -109 784 0
-119 -132 806 0
-142 -155 828 0
-165 -178 850 0
-188 -201 872 0
-211 -224 894 0
-4 -17 697 0
-27 -40 719 0
-50 -63 741 0
-73 -86 763 0
-96 -109 785 0
-119 -132 807 0
-142 -155 829 0
-165 -178 851 0
-188 -201 873 0
-211 -224 895 0
-4 -17 698 0
-27 -40 720 0
-50 -63 742 0
-73 -86 764 0
-96 -109 786 0
-119 -132 808 0
-142 -155 830 0
-165 -178 852 0
-188 -201 874 0
-211 -224 896 0
-4 -18 687 0
-27 -41 709 0
-50 -64 731 0
-73 -87 753 0
-96 -110 775 0
-119 -133 797 0
-142 -156 819 0
-165 -179 841 0
-188 -202 863 0
-211 -225 885 0
-4 -18 702 0
-27 -41 724 0
-50 -64 746 0
-73 -87 768 0
-96 -110 790 0
-119 -133 812 0
-142 -156 834 0
-165 -179 856 0
-188 -202 878 0
-211 -225 900 0
-4 -18 688 0
-27 -41 710 0
-50 -64 732 0
-73 -87 754 0
-96 -110 776 0
-119 -133 798 0
-142 -156 820 0
-165 -179 842 0
-188 -202 864 0
-211 -225 886 0
-4 -18 689 0
-27 -41 711 0
-50 -64 733 0
-73 -87 755 0
-96 -110 777 0
-119 -133 799 0
-142 -156 821 0
-165 -179 843 0
-188 -202 865 0
-211 -225 887 0
-4 -18 696 0
-27 -41 718 0
-50 -64 740 0
-73 -87 762 0
-96 -110 784 0
-119 -133 806 0
-142 -156 828 0
-165 -179 850 0
-188 -202 872 0
-211 -225 894 0
-4 -18 697 0
-27 -41 719 0
-50 -64 741 0
-73 -87 763 0
-96 -110 785 0
-119 -133 807 0
-142 -156 829 0
-165 -179 851 0
-188 -202 873 0
-211 -225 895 0
-4 -18 698 0
-27 -41 720 0
-50 -64 742 0
-73 -87 764 0
-96 -110 786 0
-119 -133 808 0
-142 -156 830 0
-165 -179 852 0
-188 -202 874 0
-211 -225 896 0
-4 -18 699 0
-27 -41 721 0
-50 -64 743 0
-73 -87 765 0
-96 -110 787 0
-119 -133 809 0
-142 -156 831 0
-165 -179 853 0
-188 -202 875 0
-211 -225 897 0
-4 -19 687 0
-27 -42 709 0
-50 -65 731 0
-73 -88 753 0
-96 -111 775 0
-119 -134 797 0
-142 -157 819 0
-165 -180 841 0
-188 -203 863 0
-211 -226 885 0
-4 -19 702 0
-27 -42 724 0
-50 -65 746 0
-73 -88 768 0
-96 -111 790 0
-119 -134 812 0
-142 -157 834 0
-165 -180 856 0
-188 -203 878 0
-211 -226 900 0
-4 -19 688 0
-27 -42 710 0
-50 -65 732 0
-73 -88 754 0
-96 -111 776 0
-119 -134 798 0
-142 -157 820 0
-165 -180 842 0
-188 -203 864 0
-211 -226 886 0
-4 -19 689 0
-27 -42 711 0
-50 -65 733 0
-73 -88 755 0
-96 -111 777 0
-119 -134 799 0
-142 -157 821 0
-165 -180 843 0
-188 -203 865 0
-211 -226 887 0
-4 -19 696 0
-27 -42 718 0
-50 -65 740 0
-73 -88 762 0
-96 -111 784 0
-119 -134 806 0
-142 -157 828 0
-165 -180 850 0
-188 -203 872 0
-211 -226 894 0
-4 -19 697 0
-27 -42 719 0
-50 -65 741 0
-73 -88 763 0
-96 -111 785 0
-119 -134 807 0
-142 -157 829 0
-165 -180 851 0
-188 -203 873 0
-211 -226 895 0
-4 -19 698 0
-27 -42 720 0
-50 -65 742 0
-73 -88 764 0
-96 -111 786 0
-119 -134 808 0
-142 -157 830 0
-165 -180 852 0
-188 -203 874 0
-211 -226 896 0
-4 -19 699 0
-27 -42 721 0
-50 -65 743 0
-73 -88 765 0
-96 -111 787 0
-119 -134 809 0
-142 -157 831 0
-165 -180 853 0
-188 -203 875 0
-211 -226 897 0
-4 -19 700 0
-27 -42 722 0
-50 -65 744 0
-73 -88 766 0
-96 -111 788 0
-119 -134 810 0
-142 -157 832 0
-165 -180 854 0
-188 -203 876 0
-211 -226 898 0
-4 -19 701 0
-27 -42 723 0
-50 -65 745 0
-73 -88 767 0
-96 -111 789 0
-119 -134 811 0
-142 -157 833 0
-165 -180 855 0
-188 -203 877 0
-211 -226 899 0
-4 -20 687 0
-27 -43 709 0
-50 -66 731 0
-73 -89 753 0
-96 -112 775 0
-119 -135 797 0
-142 -158 819 0
-165 -181 841 0
-188 -204 863 0
-211 -227 885 0
-4 -20 702 0
-27 -43 724 0
-50 -66 746 0
-73 -89 768 0
-96 -112 790 0
-119 -135 812 0
-142 -158 834 0
-165 -181 856 0
-188 -204 878 0
-211 -227 900 0
-4 -20 688 0
-27 -43 710 0
-50 -66 732 0
-73 -89 754 0
-96 -112 776 0
-119 -135 798 0
-142 -158 820 0
-165 -181 842 0
-188 -204 864 0
-211 -227 886 0
-4 -20 689 0
-27 -43 711 0
-50 -66 733 0
-73 -89 755 0
-96 -112 777 0
-119 -135 799 0
-142 -158 821 0
-165 -181 843 0
-188 -204 865 0
-211 -227 887 0
-4 -20 696 0
-27 -43 718 0
-50 -66 740 0
-73 -89 762 0
-96 -112 784 0
-119 -135 806 0
-142 -158 828 0
-165 -181 850 0
-188 -204 872 0
-211 -227 894 0
-4 -20 697 0
-27 -43 719 0
-50 -66 741 0
-73 -89 763 0
-96 -112 785 0
-119 -135 807 0
-142 -158 829 0
-165 -181 851 0
-188 -204 873 0
-211 -227 895 0
-4 -20 698 0
-27 -43 720 0
-50 -66 742 0
-73 -89 764 0
-96 -112 786 0
-119 -135 808 0
-142 -158 830 0
-165 -181 852 0
-188 -204 874 0
-211 -227 896 0
-4 -20 699 0
-27 -43 721 0
-50 -66 743 0
-73 -89 765 0
-96 -112 787 0
-119 -135 809 0
-142 -158 831 0
-165 -181 853 0
-188 -204 875 0
-211 -227 897 0
-4 -20 700 0
-27 -43 722 0
-50 -66 744 0
-73 -89 766 0
-96 -112 788 0
-119 -135 810 0
-142 -158 832 0
-165 -181 854 0
-188 -204 876 0
-211 -227 898 0
-4 -20 701 0
-27 -43 723 0
-50 -66 745 0
-73 -89 767 0
-96 -112 789 0
-119 -135 811 0
-142 -158 833 0
-165 -181 855 0
-188 -204 877 0
-211 -227 899 0
-4 -21 687 0
-27 -44 709 0
-50 -67 731 0
-73 -90 753 0
-96 -113 775 0
-119 -136 797 0
-142 -159 819 0
-165 -182 841 0
-188 -205 863 0
-211 -228 885 0
-4 -21 702 0
-27 -44 724 0
-50 -67 746 0
-73 -90 768 0
-96 -113 790 0
-119 -136 812 0
-142 -159 834 0
-165 -182 856 0
-188 -205 878 0
-211 -228 900 0
-4 -21 688 0
-27 -44 710 0
-50 -67 732 0
-73 -90 754 0
-96 -113 776 0
-119 -136 798 0
-142 -159 820 0
-165 -182 842 0
-188 -205 864 0
-211 -228 886 0
-4 -21 689 0
-27 -44 711 0
-50 -67 733 0
-73 -90 755 0
-96 -113 777 0
-119 -136 799 0
-142 -159 821 0
-165 -182 843 0
-188 -205 865 0
-211 -228 887 0
-4 -21 696 0
-27 -44 718 0
-50 -67 740 0
-73 -90 762 0
-96 -113 784 0
-119 -136 806 0
-142 -159 828 0
-165 -182 850 0
-188 -205 872 0
-211 -228 894 0
-4 -21 697 0
-27 -44 719 0
-50 -67 741 0
-73 -90 763 0
-96 -113 785 0
-119 -136 807 0
-142 -159 829 0
-165 -182 851 0
-188 -205 873 0
-211 -228 895 0
-4 -21 698 0
-27 -44 720 0
-50 -67 742 0
-73 -90 764 0
-96 -113 786 0
-119 -136 808 0
-142 -159 830 0
-165 -182 852 0
-188 -205 874 0
-211 -228 896 0
-4 -21 699 0
-27 -44 721 0
-50 -67 743 0
-73 -90 765 0
-96 -113 787 0
-119 -136 809 0
-142 -159 831 0
-165 -182 853 0
-188 -205 875 0
-211 -228 897 0
-4 -21 700 0
-27 -44 722 0
-50 -67 744 0
-73 -90 766 0
-96 -113 788 0
-119 -136 810 0
-142 -159 832 0
-165 -182 854 0
-188 -205 876 0
-211 -228 898 0
-4 -22 702 0
-27 -45 724 0
-50 -68 746 0
-73 -91 768 0
-96 -114 790 0
-119 -137 812 0
-142 -160 834 0
-165 -183 856 0
-188 -206 878 0
-211 -229 900 0
-4 -23 683 0
-27 -46 705 0
-50 -69 727 0
-73 -92 749 0
-96 -115 771 0
-119 -138 793 0
-142 -161 815 0
-165 -184 837 0
-188 -207 859 0
-211 -230 881 0
-4 -23 687 0
-27 -46 709 0
-50 -69 731 0
-73 -92 753 0
-96 -115 775 0
-119 -138 797 0
-142 -161 819 0
-165 -184 841 0
-188 -207 863 0
-211 -230 885 0
-4 -23 684 0
-27 -46 706 0
-50 -69 728 0
-73 -92 750 0
-96 -115 772 0
-119 -138 794 0
-142 -161 816 0
-165 -184 838 0
-188 -207 860 0
-211 -230 882 0
-4 -23 702 0
-27 -46 724 0
-50 -69 746 0
-73 -92 768 0
-96 -115 790 0
-119 -138 812 0
-142 -161 834 0
-165 -184 856 0
-188 -207 878 0
-211 -230 900 0
-4 -23 685 0
-27 -46 707 0
-50 -69 729 0
-73 -92 751 0
-96 -115 773 0
-119 -138 795 0
-142 -161 817 0
-165 -184 839 0
-188 -207 861 0
-211 -230 883 0
-4 -23 686 0
-27 -46 708 0
-50 -69 730 0
-73 -92 752 0
-96 -115 774 0
-119 -138 796 0
-142 -161 818 0
-165 -184 840 0
-188 -207 862 0
-211 -230 884 0
-5 -6 683 0
-28 -29 705 0
-51 -52 727 0
-74 -75 749 0
-97 -98 771 0
-120 -121 793 0
-143 -144 815 0
-166 -167 837 0
-189 -190 859 0
-212 -213 881 0
-5 -6 684 0
-28 -29 706 0
-51 -52 728 0
-74 -75 750 0
-97 -98 772 0
-120 -121 794 0
-143 -144 816 0
-166 -167 838 0
-189 -190 860 0
-212 -213 882 0
-5 -6 687 0
-28 -29 709 0
-51 -52 731 0
-74 -75 753 0
-97 -98 775 0
-120 -121 797 0
-143 -144 819 0
-166 -167 841 0
-189 -190 863 0
-212 -213 885 0
-5 -6 688 0
-28 -29 710 0
-51 -52 732 0
-74 -75 754 0
-97 -98 776 0
-120 -121 798 0
-143 -144 820 0
-166 -167 842 0
-189 -190 864 0
-212 -213 886 0
-5 -6 689 0
-28 -29 711 0
-51 -52 733 0
-74 -75 755 0
-97 -98 777 0
-120 -121 799 0
-143 -144 821 0
-166 -167 843 0
-189 -190 865 0
-212 -213 887 0
-5 -6 690 0
-28 -29 712 0
-51 -52 734 0
-74 -75 756 0
-97 -98 778 0
-120 -121 800 0
-143 -144 822 0
-166 -167 844 0
-189 -190 866 0
-212 -213 888 0
-5 -6 691 0
-28 -29 713 0
-51 -52 735 0
-74 -75 757 0
-97 -98 779 0
-120 -121 801 0
-143 -144 823 0
-166 -167 845 0
-189 -190 867 0
-212 -213 889 0
-5 -6 692 0
-28 -29 714 0
-51 -52 736 0
-74 -75 758 0
-97 -98 780 0
-120 -121 802 0
-143 -144 824 0
-166 -167 846 0
-189 -190 868 0
-212 -213 890 0
-5 -6 693 0
-28 -29 715 0
-51 -52 737 0
-74 -75 759 0
-97 -98 781 0
-120 -121 803 0
-143 -144 825 0
-166 -167 847 0
-189 -190 869 0
-212 -213 891 0
-5 -6 694 0
-28 -29 716 0
-51 -52 738 0
-74 -75 760 0
-97 -98 782 0
-120 -121 804 0
-143 -144 826 0
-166 -167 848 0
-189 -190 870 0
-212 -213 892 0
-5 -6 695 0
-28 -29 717 0
-51 -52 739 0
-74 -75 761 0
-97 -98 783 0
-120 -121 805 0
-143 -144 827 0
-166 -167 849 0
-189 -190 871 0
-212 -213 893 0
-5 -7 683 0
-28 -30 705 0
-51 -53 727 0
-74 -76 749 0
-97 -99 771 0
-120 -122 793 0
-143 -145 815 0
-166 -168 837 0
-189 -191 859 0
-212 -214 881 0
-5 -7 684 0
-28 -30 706 0
-51 -53 728 0
-74 -76 750 0
-97 -99 772 0
-120 -122 794 0
-143 -145 816 0
-166 -168 838 0
-189 -191 860 0
-212 -214 882 0
-5 -7 687 0
-28 -30 709 0
-51 -53 731 0
-74 -76 753 0
-97 -99 775 0
-120 -122 797 0
-143 -145 819 0
-166 -168 841 0
-189 -191 863 0
-212 -214 885 0
-5 -7 688 0
-28 -30 710 0
-51 -53 732 0
-74 -76 754 0
-97 -99 776 0
-120 -122 798 0
-143 -145 820 0
-166 -168 842 0
-189 -191 864 0
-212 -214 886 0
-5 -8 683 0
-28 -31 705 0
-51 -54 727 0
-74 -77 749 0
-97 -100 771 0
-120 -123 793 0
-143 -146 815 0
-166 -169 837 0
-189 -192 859 0
-212 -215 881 0
-5 -8 684 0
-28 -31 706 0
-51 -54 728 0
-74 -77 750 0
-97 -100 772 0
-120 -123 794 0
-143 -146 816 0
-166 -169 838 0
-189 -192 860 0
-212 -215 882 0
-5 -8 687 0
-28 -31 709 0
-51 -54 731 0
-74 -77 753 0
-97 -100 775 0
-120 -123 797 0
-143 -146 819 0
-166 -169 841 0
-189 -192 863 0
-212 -215 885 0
-5 -8 688 0
-28 -31 710 0
-51 -54 732 0
-74 -77 754 0
-97 -100 776 0
-120 -123 798 0
-143 -146 820 0
-166 -169 842 0
-189 -192 864 0
-212 -215 886 0
-5 -8 689 0
-28 -31 711 0
-51 -54 733 0
-74 -77 755 0
-97 -100 777 0
-120 -123 799 0
-143 -146 821 0
-166 -169 843 0
-189 -192 865 0
-212 -215 887 0
-5 -8 690 0
-28 -31 712 0
-51 -54 734 0
-74 -77 756 0
-97 -100 778 0
-120 -123 800 0
-143 -146 822 0
-166 -169 844 0
-189 -192 866 0
-212 -215 888 0
-5 -8 691 0
-28 -31 713 0
-51 -54 735 0
-74 -77 757 0
-97 -100 779 0
-120 -123 801 0
-143 -146 823 0
-166 -169 845 0
-189 -192 867 0
-212 -215 889 0
-5 -9 683 0
-28 -32 705 0
-51 -55 727 0
-74 -78 749 0
-97 -101 771 0
-120 -124 793 0
-143 -147 815 0
-166 -170 837 0
-189 -193 859 0
-212 -216 881 0
-5 -9 684 0
-28 -32 706 0
-51 -55 728 0
-74 -78 750 0
-97 -101 772 0
-120 -124 794 0
-143 -147 816 0
-166 -170 838 0
-189 -193 860 0
-212 -216 882 0
